PlayerName,Club,DistanceCovered(InKms),Goals,MinutestoGoalRatio,ShotsPerGame,AgentCharges,BMI,Cost,PreviousClubCost,Height,Weight,Score,LastName,FirstName,FullName,PlayerID,Goals_x_ShotsPerGame,DistanceCovered(InKms)_x_Goals,Weight_x_DistanceCovered(InKms),BMI_x_DistanceCovered(InKms),Cost_x_Goals,ShotsPerGame_x_MinutestoGoalRatio,GoalToShotRatio,GoalsPerDistance,ShotsPerDistance,ScoringRate,BMI_Category,ScorePerMillion,GoalsPerMillion,CostGrowth,ScoreToAgentRatio,ExpectedScore,ValueAssessment,ValueCategory,Club_CHE,Club_LIV,Club_MUN,ClubMeanScore,ClubEffect,ClubStrengthIndex
"Baxter, Mr. Quigg Edmond",CHE,1.4265291351942513,1.2170141562132568,1.1502798667623622,0.3453514906386534,-0.31326782284336013,0.9194272965368148,1.0868442498066064,-0.37982756512133753,-0.8768767046393222,-0.043354588644755526,19.51,Baxter,Mr. Quigg Edmond,Mr. Quigg Edmond Baxter,Mr. Quigg Edmond Baxter (CHE),1.226159021403659,1.6856348459501755,0.47669690448889207,1.4752977663483293,1.6445819886738544,0.710411416458433,1.0182717814971514,0.5865453473418822,-2.0204198105920175,-1.101557864540654,Overweight,-0.30170190325770074,-0.5848140975439717,0.9936469724766465,0.2142669054507969,1.0868442498066058,-0.300164425365213,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Hickman, Mr. Stanley George",CHE,0.09491918579121235,0.2173190223320982,0.22799114786239852,0.4965838427483894,0.2761909892470548,2.5522284984242196,2.016442948577364,0.621937178578646,-0.8049160441886045,1.4215910667236744,23.01,Hickman,Mr. Stanley George,Mr. Stanley George Hickman,Mr. Stanley George Hickman (CHE),0.3524206107847324,0.21431955877222097,1.1043796088787101,1.7860119071674008,1.763448433627048,0.3394584410977124,0.017070621946063794,0.15957668759929033,0.7846310489349758,-0.29756232523537485,Overweight,-0.9283368599108845,-1.1977807790429822,1.1456965327806667,-0.043884053400588305,2.0164429485773625,-1.5384308885325093,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Moore, Mr. Leonard Charles",CHE,-1.374443516998347,0.10624178523419164,-1.2419064978844156,-1.6206690867879214,-1.365872844433387,-2.3394813394996565,-1.1173588503714769,-1.501742854857148,-0.8974368933395256,-1.8529933393939937,8.07,Moore,Mr. Leonard Charles,Mr. Leonard Charles Moore,Mr. Leonard Charles Moore (CHE),-0.45210401201261674,-0.3788914670822296,-1.7928546466593795,-2.165201568808626,-0.8941704776104011,-1.4177469375987828,0.7707748011400111,0.6671430404117017,-0.5458872670639799,1.2586209012784804,Underweight,1.699334353194358,1.704474861366433,-0.6281644262092811,1.779612848085085,-1.1173588503714773,0.7296802500884372,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Nasser, Mr. Nicholas",CHE,0.11787797802229873,0.27285764088105124,-0.03140255432821563,-0.8645073262392386,-0.860622434070174,-1.2723035115017982,-0.8074926174478911,-0.7494626844544863,-0.21895066623277565,-0.9409928578656082,11.05,Nasser,Mr. Nicholas,Mr. Nicholas Nasser,Mr. Nicholas Nasser (CHE),-0.06423268620060667,0.27245888201053536,-0.7134104304623174,-0.8290168017570275,-0.5940157027300998,-0.519859231182852,0.6003564310679695,0.20510975995679329,-2.014114109823863,-0.04982768572041577,Normal,2.3231066068090374,0.9518260507280795,-0.5566184743531893,0.18043790315962419,-0.8074926174478915,1.4174133190719886,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"White, Mr. Percival Wayland",CHE,-1.0071028413009588,-0.11591268896162099,0.31445571525927124,0.11850296247404805,-0.6711535301839693,-0.9357026195168097,-0.7212411917887487,-1.3693476671870963,-1.8637657622491406,-1.5370246686282538,12.39,White,Mr. Percival Wayland,Mr. Percival Wayland White,Mr. Percival Wayland White (CHE),-0.07828102927330302,-0.4358701141760401,-1.481512440455752,-1.1506246696288394,-0.6363222784406312,0.1741177800615517,-0.17302548688295444,0.2547482732645637,2.548948456625601,-0.3778935121982734,Normal,2.90165508780903,0.48922379828854307,-0.23237153368558022,0.04215058649357758,-0.7212411917887491,1.9186694082861817,Undervalued,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Nicola-Yarred, Master. Elias",CHE,-0.6168033733724799,-0.5602216373532473,-0.11786712172508633,-0.4864264459648973,-0.7132577310475703,-0.04065024764763793,0.16363454552911968,-0.8657867799796183,-1.3189207616937186,-0.8117329470978052,15.95,Nicola-Yarred,Master. Elias,Master. Elias Nicola-Yarred,Master. Elias Nicola-Yarred (CHE),-0.6484381725163992,-0.686892709428217,-0.8514006595884259,-0.3842834874780428,-0.1638272649425562,-0.35650379249189335,-0.41457842192327554,-0.3682326370763422,0.28018748526788834,0.035076674301141544,Normal,0.7625807797742765,-0.7293285002493521,0.4310535469225896,0.4603528644497686,0.16363454552911957,0.8785797329896016,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"McMahon, Mr. Martin",CHE,-1.1678143869185655,-0.3380671631574341,-1.1266204080219206,-1.1669720304587121,-0.544840927593166,-1.0504529236026012,-1.0215239329724297,-1.3226649709566158,-1.8637657622491406,-1.5944735178583886,9.91,McMahon,Mr. Martin,Mr. Martin McMahon,Mr. Martin McMahon (CHE),-0.658374805421477,-0.6641012505906927,-1.5645681707828414,-1.2993150942213176,-0.9211579209993527,-1.1490801802146944,0.06910810425121361,0.0789452052995438,0.02281832013161991,1.1218959119172558,Normal,2.947078986876794,0.9868065208429116,-0.5841461126160917,-0.3122812500395179,-1.0215239329724302,1.4997162543944993,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Madsen, Mr. Fridtjof Arne",CHE,0.003084016866864755,-0.11591268896162099,0.14152658046552782,-0.5620426220197653,-1.1553518401153815,-0.1974756632315527,-0.05678576448868883,-0.7823701588464643,-0.9591174594401387,-0.7040163547913029,16.2,Madsen,Mr. Fridtjof Arne,Mr. Fridtjof Arne Madsen,Mr. Fridtjof Arne Madsen (CHE),-0.29106203044755957,-0.11552349829306026,-0.5680395458853202,-0.15129608572480296,-0.12263025255438229,-0.2793637242211619,0.06910810425121361,-0.13377810660207698,-1.1792312953803241,-0.21612312190057056,Normal,1.8232932305373035,-0.35648332654939663,0.1736154578947016,2.0589934391127507,-0.056785764488689335,1.8275647785026932,Undervalued,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Ekstrom, Mr. Johan",CHE,-1.420361101460522,-0.39360578170638716,-0.8384051833656823,-1.015739678348976,-0.6922056306157698,-1.4176538966771335,-0.8841605513671288,-1.4190915238261328,-1.7609648187481177,-1.730914534779958,9.02,Ekstrom,Mr. Johan,Mr. Johan Ekstrom,Mr. Johan Ekstrom (CHE),-0.6590600904494133,-0.7827012493563283,-1.7231471587062865,-1.6387587362336562,-0.8358289222735431,-0.9503688768996511,-0.0507357943909497,0.12314466332302355,0.9837623601314036,0.7920170410768781,Normal,0.9110101203906007,0.6053597933620919,-0.3935484062601151,-0.2655326171957284,-0.8841605513671292,0.4627415296113632,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Drazenoic, Mr. Jozef",CHE,-1.0759792179942178,-0.2825285446084811,-1.3860141102125347,-1.4694367346781854,-1.0711434383881795,-0.8018272647500541,-0.29956755523294154,-1.203279715022928,-1.4422818938949478,-1.2713237409388818,14.26,Drazenoic,Mr. Jozef,Mr. Jozef Drazenoic,Mr. Jozef Drazenoic (CHE),-0.7042889022932167,-0.5919282976051992,-1.3170826481321563,-1.102447070168035,-0.3741074107119063,-1.4041339843745357,0.25743423068889987,0.10206970588362158,-0.8755457468534651,1.4335537247085874,Normal,1.7528603795339304,-0.20826458899766992,0.14450698914570487,1.2369888969924794,-0.2995675552329421,1.5283489187485961,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Coelho, Mr. Domingos Fernandeo",CHE,-1.8565781538511723,-0.6157602559022003,-1.1842634529531693,-0.7888911501843706,-1.2816644427061847,-1.3373286838170793,-0.6509622523627809,-0.8527768482432547,-0.4245525532348213,-1.0774338747871777,10.48,Coelho,Mr. Domingos Fernandeo,Mr. Domingos Fernandeo Coelho,Mr. Domingos Fernandeo Coelho (CHE),-0.7782996853103492,-1.0756137018237697,-1.4216263626833516,-1.7947471217267845,-0.7379010109841915,-0.9897897206115315,-0.37031952410338737,0.05537600278115674,2.6864991900734143,1.18990692847612,Normal,0.7910496765796046,0.02622550346905007,-0.3707262658273522,1.7030566007216323,-0.6509622523627813,0.5053152157078488,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Sobey, Mr. Samuel James Hayden",CHE,0.25563073140882114,0.27285764088105124,0.055062013068657115,-0.10834556569055595,-0.3974762245705623,-0.1898256429591668,-0.5998502964166224,-0.8986942543715963,-1.6684439695971967,-1.0702527686334107,11.64,Sobey,Mr. Samuel James Hayden,Mr. Samuel James Hayden Sobey,Mr. Samuel James Hayden Sobey (CHE),0.19617562441523012,0.3205741840008639,-0.7713579183536301,-0.010041840989425283,-0.4172014184576591,-0.07346780670443254,0.2888219184285141,0.153955903770925,-0.7602596451603933,-0.1335528185194542,Normal,1.4559072659601642,0.5375478993850531,-0.30327846464030256,-0.28438883575815516,-0.5998502964166228,1.024431574817113,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Richard, Mr. Emile",CHE,-0.8923088801455227,-0.17145130751057452,-0.6942975710375631,-0.6376587980746347,-0.6501014297521687,-2.037305538740407,-0.4529034230714168,-1.4336320357667747,-0.7329553837378897,-1.6160168363196887,12.16,Richard,Mr. Emile,Mr. Emile Richard,Mr. Emile Richard (CHE),-0.36164638832501017,-0.4450500073189318,-1.5057097792124632,-1.7820420352497446,-0.4484123609446164,-0.6960713479189328,0.04024059581915914,0.14703401257488455,0.5759020563209214,0.6331714271623642,Underweight,1.0436419842561167,0.036716818438125964,0.10238980154278166,-0.005907082658801152,-0.45290342307141734,0.8085040003845492,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Futrelle, Mr. Jacques Heath",CHE,0.14083677025338512,0.05070316668523861,0.08388353553427931,0.1941191385289174,-0.7132577310475703,-1.4559039980390645,-0.84582658440751,-0.8757355513074259,-0.32175160973379846,-1.0989771932484778,10.53,Futrelle,Mr. Jacques Heath,Mr. Jacques Heath Futrelle,Mr. Jacques Heath Futrelle (CHE),0.09749458039238679,0.07915354594412591,-0.8287331718824532,-0.944800057197486,-0.6872190218081233,0.10387872280033542,-0.037779697240446705,-0.019333922182786775,0.07726462722163005,-0.16120338200735856,Normal,2.115252492884566,0.869748374090216,-0.5533733104170319,-0.09105558832088242,-0.8458265844075105,1.2404865248395411,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Osen, Mr. Olaf Elon",CHE,1.0362296672657747,0.6060893521747704,0.6603139848467561,0.11850296247404805,-0.9027266349337751,-0.9816027411511266,-0.7244356890353836,-1.0234365410202575,-1.2469601012430038,-1.2713237409388818,10.15,Osen,Mr. Olaf Elon,Mr. Olaf Elon Osen,Mr. Olaf Elon Osen (CHE),0.5765088149199388,0.9199051386172422,-0.7014519001115105,-0.18007327245804644,-0.4242883067746518,0.3408764570585722,0.526471554171308,0.18582879811548517,-1.7689716604048051,-0.6885783677369076,Normal,0.939973261864789,1.0094925273963584,-0.3801679789496125,0.14362514182238972,-0.7244356890353841,0.5707969079042309,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Giglio, Mr. Victor",CHE,0.600012614875123,0.3839348779789578,0.4873848500530147,-0.2595779178002933,-0.7553619319111714,-1.038977893194023,-0.7180466945421139,-0.8918066434523448,-0.8357563272389125,-1.1061582994022447,10.74,Giglio,Mr. Victor,Mr. Victor Giglio,Mr. Victor Giglio (CHE),0.24140443625903366,0.5457453560345525,-0.6950989308626445,-0.43453437128562394,-0.48470581929527523,0.04621274039206841,0.45902276039684564,0.1350465465052828,-1.7085742453305413,-0.5353210732262403,Normal,1.42180615506987,0.8378969327618304,-0.42232460033970026,-0.016391380131390496,-0.7180466945421142,0.905751199705111,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Burke, Mr. Jeremiah",CHE,-1.6269902315403035,-1.6154553897833583,-1.8471584696625167,-1.9231337910073947,-0.4185283250023628,0.9538523877625521,1.2849030790979705,-0.6331385889293548,-1.2572401955931054,-0.25160666710399365,20.86,Burke,Mr. Jeremiah,Mr. Jeremiah Burke,Mr. Jeremiah Burke (CHE),-1.8267857780530612,-1.7720193885258992,-0.8143572433064343,-0.36296459563493383,-0.13873681691118356,-1.8023128661837484,-1.1173464923062086,-1.201805259549613,-0.6697387060532433,2.0254575731671807,Overweight,-0.23672608726810188,-1.532104067778331,1.3450473253210715,0.4386313623127231,1.2849030790979703,-0.19724837435375714,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Andrew, Mr. Edgardo Samuel",CHE,-0.7086385422968275,-1.7265326268812649,-0.6366545261063167,-0.4864264459648973,-0.08169471809355427,-0.28545089636399285,0.9367028792147659,-0.6767601247512793,-0.270351137983287,-0.3808665778717961,19.64,Andrew,Mr. Edgardo Samuel,Mr. Edgardo Samuel Andrew,Mr. Edgardo Samuel Andrew (CHE),-1.648611670789594,-1.6876065780165501,-0.5728509858311519,-0.590307135206686,-0.37281888556336235,-0.5930288547631776,-1.6095686630602475,-1.5644710066643588,0.48714632632374555,0.5707232985547976,Normal,0.12398648948392609,-1.4911989153440977,1.0522027798871152,0.014624295856437958,0.9367028792147658,0.32179428593556025,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Nicholls, Mr. Joseph Charles",CHE,-0.7545561267590023,0.43947349652791134,-0.9248697507625551,-0.7888911501843706,0.23408678838345376,-0.6182267782127878,0.37766586105365785,-1.4030204316812134,-1.8123652904986292,-1.3574970147840832,17.07,Nicholls,Mr. Joseph Charles,Mr. Joseph Charles Nicholls,Mr. Joseph Charles Nicholls (CHE),0.10057836301810077,0.10637667733339126,-1.2847806022822226,-0.8254452239223157,0.5017317666457102,-0.8749304277819511,0.7428971343949353,0.7379142784506146,-0.07205250537315458,0.8892401354225491,Normal,0.5972720085510965,-0.4471394217613146,1.0206014879513956,-0.3137531106649164,0.37766586105365746,0.7841390562328362,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Andersson, Mr. August Edvard (""Wennerstrom"")",CHE,-1.4433198936916083,-0.2825285446084811,-1.5013002000750317,-1.8475176149525268,2.212984228972704,-0.8936275080186864,-0.015257300282435176,-1.0027737082625037,-0.7843558554884011,-0.9984417070957424,15.31,Andersson,Mr. August Edvard Wennerstrom,Mr. August Edvard Wennerstrom Andersson,Mr. August Edvard Wennerstrom Andersson (CHE),-0.8173609319027249,-0.70335320747754,-1.2430892415865378,-1.3403163654631498,-0.1638630573077937,-1.6304493317276363,0.42863980017770487,0.25918028338132776,-0.9192629287227895,1.5768320372322955,Normal,1.1027888769966236,-0.4723540897061108,0.32986540504268197,-0.7943355817156544,-0.015257300282435667,1.137226261365157,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Navratil, Mr. Michel (""Louis M Hoffman"")",CHE,0.6229714071062115,-0.39360578170638716,0.5162063725186369,0.1941191385289174,0.06566998492904948,-2.2209060252776727,-0.67651823033586,-1.7374522063159674,-1.3806013277943345,-1.9822532501617967,11.07,Navratil,Mr. Michel Louis M Hoffman,Mr. Michel Louis M Hoffman Navratil,Mr. Michel Louis M Hoffman Navratil (CHE),-0.3081941561459699,-0.18168203852976247,-1.397662588972555,-1.2741703016636252,-0.6869326828862244,0.3137450850074696,-0.4653309032070849,-0.5966106114624197,-0.8741681896861213,-0.5611490324573859,Underweight,1.446224163057041,0.2175052367597299,0.011077245513996723,-0.5569931875151598,-0.6765182303358606,0.955814910057262,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Byles, Rev. Thomas Roussel Davids",CHE,1.0362296672657747,0.05070316668523861,0.3720987601905177,-0.03272938963568795,0.23408678838345376,-1.7504297785259286,-0.21970512406706894,-1.2315954488020722,-0.5273534967358441,-1.3646781209378502,12.92,Byles,Rev. Thomas Roussel Davids,Rev. Thomas Roussel Davids Byles,Rev. Thomas Roussel Davids Byles (CHE),0.023483797375254294,0.37544251083194113,-0.7797896165111324,-0.7534939639518197,-0.18211716357883503,0.11815341680631504,0.04183328593954868,-0.31296130169224184,-2.0508262640846895,-0.4308431884808149,Underweight,0.4721198094636843,-0.11331585434896116,0.24565542072095117,-0.5200572837547407,-0.21970512406706938,0.4262567362820329,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Bateman, Rev. Robert James",CHE,-0.11170994428856922,-0.39360578170638716,-0.6078330036406924,-0.4864264459648973,0.676180897451265,-1.7198296974363836,-0.9768009715195409,-1.754288588563026,-2.2852496306033334,-2.097150948622066,8.45,Bateman,Rev. Robert James,Rev. Robert James Bateman,Rev. Robert James Bateman (CHE),-0.5055562441916566,-0.3977788334336963,-1.6618713689106968,-1.2384876958660542,-0.9022595521540392,-0.5798885735258842,-0.24386553033227884,-0.3694765748035038,-0.7945773116316304,0.5397282616175446,Underweight,0.9820870920211425,0.8209838086395387,-0.35414904930892604,-0.8231992264304221,-0.9768009715195413,0.45189756612577797,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Meo, Mr. Alfonzo",CHE,-1.1907731791496519,1.0503983005663968,-1.155441930487545,-0.8645073262392386,-0.16590311982075642,-1.5056291298095736,-0.8074926174478911,-1.676228998144845,-2.1824486871023105,-1.9535288255467294,10.16,Meo,Mr. Alfonzo,Mr. Alfonzo Meo,Mr. Alfonzo Meo (CHE),0.5785646700037486,0.43432044616221205,-1.8153936735900995,-1.586108371342075,-0.37604019843472253,-1.0138959919461343,1.426742717227368,1.6241061217138069,0.7707468507966606,1.1558142265857103,Normal,1.4870933774378314,1.5388598684206274,-0.18386124134553328,-0.5181840836498567,-0.8074926174478915,0.8772838252475438,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"van Billiard, Mr. Austin Blyler",CHE,-0.41017424329269836,-1.1711464413917325,-0.6654760485719389,-0.41081026991002934,-0.7553619319111714,-1.9416802853355806,-0.38262448364544904,-2.0320888956394922,-2.3880505741043563,-2.240773071697402,12.55,van Billiard,Mr. Austin Blyler,Mr. Austin Blyler van Billiard,Mr. Austin Blyler van Billiard (CHE),-1.1552064506753765,-1.1547507116762843,-1.837208648878486,-1.5157825662994513,-0.7608081247360865,-0.5676936362624958,-1.0608486543749032,-1.0634587233896977,-0.011580207659018134,0.6018706452558684,Underweight,0.9717293905155544,-0.6292969758487554,0.6029961793953307,0.17673309056944536,-0.38262448364544943,0.7909900727457922,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Olsen, Mr. Ole Martin",CHE,-1.420361101460522,-1.2266850599406856,-2.02008760445626,-1.5450529107330533,-0.229059421116158,-2.224731035413865,-0.8681880651339542,-2.3336131958822675,-3.210458122112539,-2.671639440923411,9.1,Olsen,Mr. Ole Martin,Mr. Ole Martin Olsen,Mr. Ole Martin Olsen (CHE),-1.4550186503975568,-1.4300419899498988,-2.34885623845813,-2.1158850451466606,-1.0477197244785732,-1.7002157170018999,-0.7851392052701303,-0.8207759656529701,-0.2608083348462873,2.260985979532995,Underweight,0.8818057092624659,-0.0864698551872604,0.14730633673644142,-0.5591639382520892,-0.8681880651339546,0.4535197940741253,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Williams, Mr. Charles Duane",CHE,-0.6627209578346548,-0.39360578170638716,-0.06022407679383988,-0.03272938963568795,-0.29221572241155963,-0.9777777310149343,-0.31554004146611603,-1.976222718183343,-3.200178027762437,-2.1474186916984332,13.46,Williams,Mr. Charles Duane,Mr. Charles Duane Williams,Mr. Charles Duane Williams (CHE),-0.3739815188278656,-0.5598514296116467,-1.8263712307480668,-1.0081596268349453,-0.4280822974898094,-0.08745889751824278,-0.3945638070470893,-0.17754317504760947,1.3703274661021778,-0.0216584821618595,Normal,1.2811401364828734,-0.25299572111629187,0.6466156665693399,-0.22768848584599452,-0.31554004146611636,1.100611962652575,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Corn, Mr. Harry",CHE,0.9673532905725134,-0.00483545186371492,1.0926368218311138,1.025897075132468,-0.9027266349337751,-0.15540055173342945,-0.775547644981542,-0.2948803637839058,-0.7637956667881977,-0.5747564440235003,8.47,Corn,Mr. Harry,Mr. Harry Corn,Mr. Harry Corn (CHE),0.3143872917342615,0.29852133725529684,-0.14040530332101347,0.3988872348103109,-0.6464515178027974,1.0802299790504652,-0.35373734944849694,-0.3421303133769043,0.053193628297626416,-1.054529279308855,Normal,-0.2791837837194897,0.6752699905470798,-0.6579226794205452,-0.07253367426265392,-0.7755476449815425,-0.2639007284957196,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Smiljanic, Mr. Mile",CHE,0.2785895236399075,0.27285764088105124,0.6314924623811339,0.4965838427483894,0.42355569226965856,0.38775088760598175,-0.8617990706406846,0.3173517179273139,-0.37315208148430984,-0.043354588644755526,7.68,Smiljanic,Mr. Mile,Mr. Mile Smiljanic,Mr. Mile Smiljanic (CHE),0.40450227290789964,0.3285934009992521,0.04226591908848213,0.4055549172695406,-0.6402594386167384,0.5406276387449127,0.06910810425121361,0.14555382111237747,0.3992080082755712,-0.6633180393275161,Normal,-0.5490736750557528,1.0814309195692915,-0.8649371509903707,-0.8159709082537214,-0.8617990706406851,-0.43136892826783985,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Sage, Master. Thomas Henry",CHE,0.8755181216481659,-1.3377622970385923,1.0349937768998672,1.025897075132468,-0.4606325258659639,0.3112506848821212,-1.1205533476181115,0.6999967689968263,0.2950540512723384,0.3085196128898179,6.16,Sage,Master. Thomas Henry,Master. Thomas Henry Sage,Master. Thomas Henry Sage (CHE),-0.9931365415684146,-1.0204288269532826,0.5594373220039968,0.6925417009293303,-1.2103960244822665,1.0501680406802545,-1.54765392460062,-1.5276964838566018,0.2303133034188336,-1.0070970152338663,Normal,-0.5875952728658277,0.3089257251627129,-1.1165981472538882,-0.6723743888986496,-1.120553347618112,-0.41791951662827115,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Cribb, Mr. John Hatfield",CHE,1.059188459496861,-1.6709940083323118,0.5450278949842612,0.3453514906386534,-0.018538416798152664,0.10852514766388956,-0.5710998211969083,1.159170830280241,1.466984807183999,0.8973703174986971,8.56,Cribb,Mr. John Hatfield,Mr. John Hatfield Cribb,Mr. John Hatfield Cribb (CHE),-1.4464525875483523,-1.3080654787638895,1.1286119823923082,0.6457849923408502,-1.0303604273384654,0.4126280646780389,-1.7237566194355578,-1.8631661998954474,-1.38707775348457,-0.5868619450995376,Normal,-1.1848418867126458,-0.7656968323861407,-0.8139781752624048,-0.6696114566629761,-0.5710998211969088,-0.9487714683521714,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Bengtsson, Mr. John Viktor",CHE,0.9214357061103406,-0.22698992605952756,0.8908861645717481,0.7990485469678628,0.33934729054245644,-0.20895069364013225,-0.9033275348469382,1.0061128098524361,1.3641838636829762,0.6101260713480244,6.86,Bengtsson,Mr. John Viktor,Mr. John Viktor Bengtsson,Mr. John Viktor Bengtsson (CHE),0.02759550754287244,0.06786333253850053,0.8285976809155197,0.3344993161368514,-0.8060854667613168,0.8442721231635242,-0.4886269625065487,-0.5296568049355215,-0.2855118627589012,-0.8867157810305262,Normal,-1.1354067153628988,0.7825491032982184,-1.0097946795778066,-0.8396456734605168,-0.9033275348469387,-0.7788073037592915,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Calic, Mr. Jovo",CHE,0.7377653682616455,-0.00483545186371492,0.6026709399155097,0.4965838427483894,-0.6501014297521687,0.4413010295126846,-0.5615163294570035,0.47040973835511884,0.007211409469473365,0.21516523289084946,9.4,Calic,Mr. Jovo,Mr. Jovo Calic,Mr. Jovo Calic (CHE),0.14409396229206287,0.22360496792824947,0.4275081058193612,0.708541927328179,-0.47618723636878924,0.5262584103415415,-0.19107930727453723,-0.2713128241735057,-0.5107121920883356,-0.6379456917234033,Normal,-0.5547250987555568,0.2944431748047962,-0.6719479256881898,-0.26838564504778256,-0.5615163294570035,-0.4736499488779311,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Panula, Master. Eino Viljami",CHE,1.403570342963165,-0.6157602559022003,1.2943874790904812,1.3283617793519416,1.6445775173140895,0.16207528957059236,-0.4592924175646867,0.47040973835511884,0.2950540512723384,0.21516523289084946,9.17,Panula,Master. Eino Viljami,Master. Eino Viljami Panula,Master. Eino Viljami Panula (CHE),-0.20266026184376232,-0.1766172698992017,0.6916701727483203,0.8789493143583487,-0.6090484961297812,1.365062118388347,-0.9741955287133913,-1.001516657517045,-0.20499649111339985,-1.217396695532666,Normal,-1.1687716010064015,-0.22316653289917912,-0.5965284195877979,-0.9035248648089462,-0.4592924175646872,-0.9829792635271923,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Goldsmith, Master. Frank John William ""Frankie""",CHE,0.09491918579121235,0.8282438263705836,0.7179570297780046,0.4965838427483894,0.4656598931332596,0.8582271343577261,-0.5263768597440197,1.0061128098524361,0.3978549947733612,0.7178426636545266,8.54,Goldsmith,Master. Frank John William Frankie,Master. Frank John William Frankie Goldsmith,Master. Frank John William Frankie Goldsmith (CHE),0.9253188941395737,0.7656407274114072,0.5607569645134121,0.6229512207350291,-0.16744229383152734,0.5837353239550275,0.5894829273027145,0.7556046047590068,0.7846310489349758,-0.7387659213239167,Overweight,-1.3844154864075278,0.764379305881702,-0.7566437893097441,-0.7849662032028796,-0.5263768597440203,-1.1226727733543749,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Baumann, Mr. John D",CHE,1.4494879274253378,-0.2825285446084811,1.611424226212344,1.4795941314616774,-0.8816745345019746,-0.021525196966673807,-0.3762354891521792,0.9295837996385337,1.2922232032322585,0.6962993451932264,9.2,Baumann,Mr. John D,Mr. John D Baumann,Mr. John D Baumann (CHE),0.17767292866094725,0.17411795776714345,1.1277127569655385,0.7629891386536323,-0.4308025172478469,1.6264497271733593,-0.7218616267870686,-0.7232021478262386,-0.016089377968649385,-1.4638521507708109,Normal,-1.4614476633486126,-0.12293135234060819,-0.6399313658744682,-0.012428289177782282,-0.3762354891521796,-1.2651906980019925,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
