PlayerName,Club,DistanceCovered(InKms),Goals,MinutestoGoalRatio,ShotsPerGame,AgentCharges,BMI,Cost,PreviousClubCost,Height,Weight,Score,LastName,FirstName,FullName,PlayerID,Goals_x_ShotsPerGame,DistanceCovered(InKms)_x_Goals,Weight_x_DistanceCovered(InKms),BMI_x_DistanceCovered(InKms),Cost_x_Goals,ShotsPerGame_x_MinutestoGoalRatio,GoalToShotRatio,GoalsPerDistance,ShotsPerDistance,ScoringRate,BMI_Category,ScorePerMillion,GoalsPerMillion,CostGrowth,ScoreToAgentRatio,ExpectedScore,ValueAssessment,ValueCategory,Club_CHE,Club_LIV,Club_MUN,ClubMeanScore,ClubEffect,ClubStrengthIndex
"Olsen, Mr. Ole Martin",CHE,4.09,4.9,36.0,12.5,66,17.05,41.6,34.36,148.9,37.8,9.1,Olsen,Mr. Ole Martin,Mr. Ole Martin Olsen,Mr. Ole Martin Olsen (CHE),61.25000000000001,20.041,154.60199999999998,69.7345,203.84000000000003,450.0,0.392,1.1980440097799512,3.056234718826406,2.5,Underweight,0.21874999999999997,0.11778846153846154,1.210710128055879,0.13787878787878788,8.352711393580812,0.7472886064191879,Fair Value,True,False,False,11.61474358974359,-1.9123210868733267,0.36408093048828305
"Williams, Mr. Charles Duane",CHE,4.42,6.4,42.8,14.5,63,20.31,58.9,39.03,149.0,45.1,13.46,Williams,Mr. Charles Duane,Mr. Charles Duane Williams,Mr. Charles Duane Williams (CHE),92.80000000000001,28.288,199.342,89.77019999999999,376.96000000000004,620.5999999999999,0.44137931034482764,1.4479638009049776,3.2805429864253393,2.1028037383177574,Normal,0.22852292020373516,0.10865874363327675,1.50909556751217,0.21365079365079367,11.646463324146549,1.8135366758534524,Fair Value,True,False,False,11.61474358974359,-1.9123210868733267,0.36408093048828305
"Corn, Mr. Harry",CHE,5.13,7.1,46.8,15.9,34,22.46,44.5,61.0,172.7,67.0,8.47,Corn,Mr. Harry,Mr. Harry Corn,Mr. Harry Corn (CHE),112.89,36.422999999999995,343.71,115.2198,315.95,744.12,0.4465408805031446,1.3840155945419104,3.0994152046783627,1.9230769230769231,Normal,0.19033707865168542,0.1595505617977528,0.7295081967213115,0.24911764705882355,8.90484322009183,-0.43484322009182996,Fair Value,True,False,False,11.61474358974359,-1.9123210868733267,0.36408093048828305
"Smiljanic, Mr. Mile",CHE,4.83,7.6,45.2,15.2,97,23.88,41.8,69.0,176.5,74.4,7.68,Smiljanic,Mr. Mile,Mr. Mile Smiljanic,Mr. Mile Smiljanic (CHE),115.52,36.708,359.35200000000003,115.3404,317.67999999999995,687.04,0.5,1.5734989648033126,3.1469979296066253,1.9911504424778759,Normal,0.18373205741626794,0.18181818181818182,0.6057971014492753,0.07917525773195876,8.39078945058157,-0.7107894505815704,Fair Value,True,False,False,11.61474358974359,-1.9123210868733267,0.36408093048828305
"Sage, Master. Thomas Henry",CHE,5.09,4.7,46.6,15.9,55,23.68,33.7,74.0,183.0,79.3,6.16,Sage,Master. Thomas Henry,Master. Thomas Henry Sage,Master. Thomas Henry Sage (CHE),74.73,23.923000000000002,403.637,120.5312,158.39000000000001,740.94,0.29559748427672955,0.9233791748526523,3.1237721021611002,1.9313304721030042,Normal,0.1827893175074184,0.13946587537091987,0.4554054054054054,0.112,6.848628142050793,-0.6886281420507929,Fair Value,True,False,False,11.61474358974359,-1.9123210868733267,0.36408093048828305
"Cribb, Mr. John Hatfield",CHE,5.17,4.1,44.9,15.0,76,23.15,50.9,80.0,194.4,87.5,8.56,Cribb,Mr. John Hatfield,Mr. John Hatfield Cribb,Mr. John Hatfield Cribb (CHE),61.49999999999999,21.197,452.375,119.68549999999999,208.68999999999997,673.5,0.2733333333333333,0.7930367504835589,2.9013539651837523,2.0044543429844097,Normal,0.16817288801571711,0.08055009823182711,0.63625,0.11263157894736843,10.123341044116149,-1.5633410441161484,Fair Value,True,False,False,11.61474358974359,-1.9123210868733267,0.36408093048828305
"Bengtsson, Mr. John Viktor",CHE,5.11,6.7,46.1,15.6,93,22.32,40.5,78.0,193.4,83.5,6.86,Bengtsson,Mr. John Viktor,Mr. John Viktor Bengtsson,Mr. John Viktor Bengtsson (CHE),104.52,34.237,426.685,114.05520000000001,271.35,719.16,0.4294871794871795,1.3111545988258317,3.0528375733855184,1.9522776572668112,Normal,0.16938271604938274,0.1654320987654321,0.5192307692307693,0.07376344086021505,8.14328208007663,-1.2832820800766305,Fair Value,True,False,False,11.61474358974359,-1.9123210868733267,0.36408093048828305
"Calic, Mr. Jovo",CHE,5.03,7.1,45.1,15.2,46,24.02,51.2,71.0,180.2,78.0,9.4,Calic,Mr. Jovo,Mr. Jovo Calic,Mr. Jovo Calic (CHE),107.91999999999999,35.713,392.34000000000003,120.8206,363.52,685.52,0.46710526315789475,1.4115308151093438,3.0218687872763415,1.9955654101995566,Normal,0.18359375,0.13867187499999997,0.7211267605633803,0.20434782608695654,10.180458129617291,-0.7804581296172906,Fair Value,True,False,False,11.61474358974359,-1.9123210868733267,0.36408093048828305
"Panula, Master. Eino Viljami",CHE,5.32,6.0,47.5,16.3,155,23.29,54.4,71.0,183.0,78.0,9.17,Panula,Master. Eino Viljami,Master. Eino Viljami Panula,Master. Eino Viljami Panula (CHE),97.80000000000001,31.92,414.96000000000004,123.9028,326.4,774.25,0.36809815950920244,1.1278195488721805,3.06390977443609,1.894736842105263,Normal,0.16856617647058825,0.11029411764705882,0.7661971830985915,0.05916129032258065,10.789707041629448,-1.6197070416294483,Fair Value,True,False,False,11.61474358974359,-1.9123210868733267,0.36408093048828305
"Goldsmith, Master. Frank John William ""Frankie""",CHE,4.75,8.6,45.5,15.2,99,25.11,52.3,78.0,184.0,85.0,8.54,Goldsmith,Master. Frank John William Frankie,Master. Frank John William Frankie Goldsmith,Master. Frank John William Frankie Goldsmith (CHE),130.72,40.85,403.75,119.2725,449.78,691.6,0.5657894736842105,1.8105263157894735,3.1999999999999997,1.978021978021978,Overweight,0.16328871892925428,0.16443594646271512,0.6705128205128205,0.08626262626262625,10.389887443121468,-1.8498874431214691,Fair Value,True,False,False,11.61474358974359,-1.9123210868733267,0.36408093048828305
"Baumann, Mr. John D",CHE,5.34,6.6,48.6,16.5,35,22.81,57.0,77.0,192.7,84.7,9.2,Baumann,Mr. John D,Mr. John D Baumann,Mr. John D Baumann (CHE),108.89999999999999,35.244,452.298,121.80539999999999,376.2,801.9,0.39999999999999997,1.2359550561797752,3.0898876404494384,1.8518518518518519,Normal,0.1614035087719298,0.11578947368421053,0.7402597402597403,0.26285714285714284,11.284721782639329,-2.0847217826393294,Fair Value,True,False,False,11.61474358974359,-1.9123210868733267,0.36408093048828305
"Ling, Mr. Lee",CHE,4.87,4.8,44.9,15.4,124,26.25,65.3,81.0,187.2,92.0,11.72,Ling,Mr. Lee,Mr. Lee Ling,Mr. Lee Ling (CHE),73.92,23.376,448.04,127.8375,313.44,691.46,0.3116883116883117,0.9856262833675564,3.162217659137577,2.0044543429844097,Overweight,0.17947932618683005,0.07350689127105667,0.8061728395061728,0.09451612903225808,12.864961148170867,-1.1449611481708661,Fair Value,True,False,False,11.61474358974359,-1.9123210868733267,0.36408093048828305
"Van der hoef, Mr. Wyckoff",CHE,5.33,5.2,47.8,16.1,176,21.38,52.0,66.0,183.9,72.3,8.44,Van der hoef,Mr. Wyckoff,Mr. Wyckoff Van der hoef,Mr. Wyckoff Van der hoef (CHE),83.72000000000001,27.716,385.359,113.9554,270.40000000000003,769.58,0.32298136645962733,0.975609756097561,3.0206378986866795,1.882845188284519,Normal,0.1623076923076923,0.1,0.7878787878787878,0.04795454545454545,10.33277035762033,-1.8927703576203303,Fair Value,True,False,False,11.61474358974359,-1.9123210868733267,0.36408093048828305
"Rice, Master. Arthur",CHE,4.81,6.2,45.2,15.3,107,22.52,42.7,77.0,192.0,83.0,7.19,Rice,Master. Arthur,Master. Arthur Rice,Master. Arthur Rice (CHE),94.86000000000001,29.822,399.22999999999996,108.32119999999999,264.74,691.5600000000001,0.40522875816993464,1.288981288981289,3.1808731808731814,1.9911504424778759,Normal,0.168384074941452,0.1451990632318501,0.5545454545454546,0.06719626168224299,8.56214070708499,-1.3721407070849905,Fair Value,True,False,False,11.61474358974359,-1.9123210868733267,0.36408093048828305
"Sivola, Mr. Antti Wilhelm",CHE,4.32,4.3,41.6,14.0,177,26.73,35.2,91.0,190.4,96.9,6.46,Sivola,Mr. Antti Wilhelm,Mr. Antti Wilhelm Sivola,Mr. Antti Wilhelm Sivola (CHE),60.199999999999996,18.576,418.60800000000006,115.4736,151.36,582.4,0.3071428571428571,0.9953703703703702,3.2407407407407405,2.1634615384615383,Overweight,0.18352272727272725,0.1221590909090909,0.3868131868131868,0.03649717514124294,7.1342135695564926,-0.6742135695564926,Fair Value,True,False,False,11.61474358974359,-1.9123210868733267,0.36408093048828305
"Smith, Mr. James Clinch",CHE,4.87,8.2,43.8,15.0,130,23.57,49.2,78.0,190.7,85.7,9.0,Smith,Mr. James Clinch,Mr. James Clinch Smith,Mr. James Clinch Smith (CHE),122.99999999999999,39.934,417.35900000000004,114.7859,403.44,657.0,0.5466666666666666,1.6837782340862422,3.080082135523614,2.0547945205479454,Normal,0.18292682926829268,0.16666666666666663,0.6307692307692309,0.06923076923076923,9.799677559609691,-0.799677559609691,Fair Value,True,False,False,11.61474358974359,-1.9123210868733267,0.36408093048828305
"Klasen, Mr. Klas Albin",CHE,5.04,7.1,44.0,14.8,64,25.84,61.8,75.0,181.8,85.4,12.61,Klasen,Mr. Klas Albin,Mr. Klas Albin Klasen,Mr. Klas Albin Klasen (CHE),105.08,35.784,430.41600000000005,130.2336,438.78,651.2,0.47972972972972966,1.4087301587301586,2.9365079365079367,2.0454545454545454,Overweight,0.2040453074433657,0.11488673139158576,0.824,0.19703125,12.198595150657567,0.41140484934243204,Fair Value,True,False,False,11.61474358974359,-1.9123210868733267,0.36408093048828305
"Lefebre, Master. Henry Forbes",CHE,4.4,5.3,42.5,14.5,109,24.06,46.5,78.0,188.3,85.3,9.03,Lefebre,Master. Henry Forbes,Master. Henry Forbes Lefebre,Master. Henry Forbes Lefebre (CHE),76.85,23.32,375.32,105.864,246.45,616.25,0.36551724137931035,1.2045454545454544,3.295454545454545,2.1176470588235294,Normal,0.19419354838709676,0.1139784946236559,0.5961538461538461,0.0828440366972477,9.28562379009943,-0.25562379009943115,Fair Value,True,False,False,11.61474358974359,-1.9123210868733267,0.36408093048828305
"Hale, Mr. Reginald",CHE,4.95,5.9,45.4,15.5,125,23.85,34.8,87.0,198.0,93.5,6.96,Hale,Mr. Reginald,Mr. Reginald Hale,Mr. Reginald Hale (CHE),91.45,29.205000000000002,462.825,118.0575,205.32,703.6999999999999,0.3806451612903226,1.191919191919192,3.131313131313131,1.9823788546255507,Normal,0.2,0.1695402298850575,0.39999999999999997,0.05568,7.058057455554971,-0.09805745555497136,Fair Value,True,False,False,11.61474358974359,-1.9123210868733267,0.36408093048828305
"Leonard, Mr. Lionel",CHE,4.78,9.3,43.0,14.7,150,25.09,60.2,78.0,186.0,86.8,10.05,Leonard,Mr. Lionel,Mr. Lionel Leonard,Mr. Lionel Leonard (CHE),136.71,44.45400000000001,414.904,119.9302,559.86,632.1,0.6326530612244898,1.9456066945606696,3.0753138075313804,2.0930232558139537,Overweight,0.1669435215946844,0.15448504983388706,0.7717948717948718,0.067,11.893970694651488,-1.843970694651487,Fair Value,True,False,False,11.61474358974359,-1.9123210868733267,0.36408093048828305
"Pernot, Mr. Rene",CHE,5.21,6.8,44.5,15.4,115,23.84,48.1,79.0,192.0,87.9,9.56,Pernot,Mr. Rene,Mr. Rene Pernot,Mr. Rene Pernot (CHE),104.72,35.428,457.959,124.2064,327.08,685.3000000000001,0.44155844155844154,1.3051823416506718,2.9558541266794625,2.0224719101123596,Normal,0.19875259875259876,0.14137214137214135,0.6088607594936709,0.0831304347826087,9.59024824610551,-0.03024824610550958,Fair Value,True,False,False,11.61474358974359,-1.9123210868733267,0.36408093048828305
"Asplund, Master. Clarence Gustaf Hugo",CHE,5.22,8.4,47.5,16.2,89,25.31,44.5,79.0,185.6,87.2,9.36,Asplund,Master. Clarence Gustaf Hugo,Master. Clarence Gustaf Hugo Asplund,Master. Clarence Gustaf Hugo Asplund (CHE),136.08,43.848,455.18399999999997,132.11819999999997,373.8,769.5,0.5185185185185186,1.6091954022988508,3.103448275862069,1.894736842105263,Overweight,0.21033707865168538,0.18876404494382024,0.5632911392405063,0.10516853932584269,8.90484322009183,0.45515677990816883,Fair Value,True,False,False,11.61474358974359,-1.9123210868733267,0.36408093048828305
"Becker, Master. Richard F",CHE,5.18,6.5,45.4,14.9,93,19.69,54.0,48.0,165.3,53.8,10.81,Becker,Master. Richard F,Master. Richard F Becker,Master. Richard F Becker (CHE),96.85000000000001,33.67,278.68399999999997,101.9942,351.0,676.46,0.436241610738255,1.254826254826255,2.8764478764478767,1.9823788546255507,Normal,0.2001851851851852,0.12037037037037036,1.125,0.11623655913978495,10.71355092762793,0.09644907237207079,Fair Value,True,False,False,11.61474358974359,-1.9123210868733267,0.36408093048828305
"Rood, Mr. Hugh Roscoe",CHE,5.4,6.8,49.5,17.3,183,26.07,44.7,82.0,185.6,89.8,8.61,Rood,Mr. Hugh Roscoe,Mr. Hugh Roscoe Rood,Mr. Hugh Roscoe Rood (CHE),117.64,36.72,484.92,140.77800000000002,303.96000000000004,856.35,0.39306358381502887,1.259259259259259,3.2037037037037037,1.8181818181818181,Overweight,0.1926174496644295,0.15212527964205816,0.5451219512195122,0.047049180327868846,8.94292127709259,-0.33292127709259134,Fair Value,True,False,False,11.61474358974359,-1.9123210868733267,0.36408093048828305
"Romaine, Mr. Charles Hallace (""Mr C Rolmane"")",CHE,4.92,5.4,46.2,15.8,84,25.5,64.9,82.0,189.0,91.1,9.53,Romaine,Mr. Charles Hallace Mr C Rolmane,Mr. Charles Hallace Mr C Rolmane Romaine,Mr. Charles Hallace Mr C Rolmane Romaine (CHE),85.32000000000001,26.568,448.212,125.46,350.46000000000004,729.96,0.34177215189873417,1.0975609756097562,3.2113821138211383,1.948051948051948,Overweight,0.1468412942989214,0.08320493066255778,0.7914634146341464,0.11345238095238094,12.788805034169348,-3.258805034169349,Overvalued,True,False,False,11.61474358974359,-1.9123210868733267,0.36408093048828305
"Bourke, Mr. John",CHE,5.24,7.5,46.5,15.5,70,23.69,43.8,82.0,193.4,88.6,7.42,Bourke,Mr. John,Mr. John Bourke,Mr. John Bourke (CHE),116.25,39.300000000000004,464.264,124.13560000000001,328.5,720.75,0.4838709677419355,1.4312977099236641,2.9580152671755724,1.935483870967742,Normal,0.16940639269406393,0.17123287671232879,0.5341463414634146,0.106,8.77157002058917,-1.35157002058917,Fair Value,True,False,False,11.61474358974359,-1.9123210868733267,0.36408093048828305
"Turcin, Mr. Stjepan",CHE,5.09,10.1,44.9,14.8,118,26.79,58.3,83.0,185.6,92.3,9.79,Turcin,Mr. Stjepan,Mr. Stjepan Turcin,Mr. Stjepan Turcin (CHE),149.48,51.409,469.80699999999996,136.3611,588.8299999999999,664.52,0.6824324324324323,1.9842829076620825,2.907662082514735,2.0044543429844097,Overweight,0.16792452830188678,0.1732418524871355,0.7024096385542168,0.08296610169491525,11.532229153144268,-1.7422291531442688,Fair Value,True,False,False,11.61474358974359,-1.9123210868733267,0.36408093048828305
"Carbines, Mr. William",CHE,4.83,5.0,43.8,15.1,61,25.61,52.8,88.0,194.6,97.0,8.97,Carbines,Mr. William,Mr. William Carbines,Mr. William Carbines (CHE),75.5,24.15,468.51,123.6963,264.0,661.38,0.33112582781456956,1.0351966873706004,3.1262939958592133,2.0547945205479454,Overweight,0.16988636363636367,0.0946969696969697,0.6,0.14704918032786887,10.485082585623369,-1.515082585623368,Fair Value,True,False,False,11.61474358974359,-1.9123210868733267,0.36408093048828305
"Navratil, Master. Michel M",CHE,5.22,6.0,46.6,15.7,72,25.06,43.1,83.0,189.0,89.5,7.49,Navratil,Master. Michel M,Master. Michel M Navratil,Master. Michel M Navratil (CHE),94.19999999999999,31.32,467.19,130.8132,258.6,731.62,0.3821656050955414,1.149425287356322,3.007662835249042,1.9313304721030042,Overweight,0.1737819025522042,0.13921113689095127,0.519277108433735,0.10402777777777777,8.638296821086511,-1.148296821086511,Fair Value,True,False,False,11.61474358974359,-1.9123210868733267,0.36408093048828305
"Mernagh, Mr. Robert",CHE,4.71,8.0,45.5,15.6,91,24.93,78.0,78.0,188.1,88.2,11.95,Mernagh,Mr. Robert,Mr. Robert Mernagh,Mr. Robert Mernagh (CHE),124.8,37.68,415.422,117.4203,624.0,709.8,0.5128205128205129,1.6985138004246285,3.3121019108280256,1.978021978021978,Normal,0.1532051282051282,0.10256410256410256,1.0,0.13131868131868132,15.282917767719125,-3.3329177677191257,Overvalued,True,False,False,11.61474358974359,-1.9123210868733267,0.36408093048828305
"Olsen, Mr. Karl Siegwart Andreas",CHE,5.24,7.2,46.6,15.9,58,22.96,40.8,85.0,200.4,92.2,7.35,Olsen,Mr. Karl Siegwart Andreas,Mr. Karl Siegwart Andreas Olsen,Mr. Karl Siegwart Andreas Olsen (CHE),114.48,37.728,483.12800000000004,120.31040000000002,293.76,740.94,0.4528301886792453,1.3740458015267176,3.0343511450381677,1.9313304721030042,Normal,0.1801470588235294,0.17647058823529413,0.48,0.1267241379310345,8.200399165577771,-0.8503991655777714,Fair Value,True,False,False,11.61474358974359,-1.9123210868733267,0.36408093048828305
"Vande Walle, Mr. Nestor Cyriel",CHE,4.54,5.9,44.4,15.6,97,20.69,41.5,73.0,195.3,78.9,7.16,Vande Walle,Mr. Nestor Cyriel,Mr. Nestor Cyriel Vande Walle,Mr. Nestor Cyriel Vande Walle (CHE),92.04,26.786,358.206,93.93260000000001,244.85000000000002,692.64,0.37820512820512825,1.2995594713656389,3.436123348017621,2.027027027027027,Normal,0.1725301204819277,0.14216867469879518,0.5684931506849316,0.07381443298969072,8.333672365080432,-1.1736723650804315,Fair Value,True,False,False,11.61474358974359,-1.9123210868733267,0.36408093048828305
"Sage, Mr. Frederick",CHE,5.13,5.8,46.1,15.9,110,23.97,50.9,82.0,194.1,90.3,8.77,Sage,Mr. Frederick,Mr. Frederick Sage,Mr. Frederick Sage (CHE),92.22,29.753999999999998,463.239,122.9661,295.21999999999997,732.99,0.36477987421383645,1.1306042884990253,3.0994152046783627,1.9522776572668112,Normal,0.17229862475442043,0.11394891944990176,0.6207317073170732,0.07972727272727273,10.123341044116149,-1.3533410441161493,Fair Value,True,False,False,11.61474358974359,-1.9123210868733267,0.36408093048828305
"Johanson, Mr. Jakob Alfred",CHE,5.0,6.7,45.3,15.7,72,24.64,49.6,79.0,187.9,87.0,9.56,Johanson,Mr. Jakob Alfred,Mr. Jakob Alfred Johanson,Mr. Jakob Alfred Johanson (CHE),105.19,33.5,435.0,123.2,332.32,711.2099999999999,0.4267515923566879,1.34,3.1399999999999997,1.9867549668874174,Normal,0.19274193548387097,0.1350806451612903,0.6278481012658228,0.13277777777777777,9.87583367361121,-0.31583367361120906,Fair Value,True,False,False,11.61474358974359,-1.9123210868733267,0.36408093048828305
"Youseff, Mr. Gerious",CHE,5.17,8.0,47.9,16.4,36,25.93,88.9,97.0,209.4,113.7,14.53,Youseff,Mr. Gerious,Mr. Gerious Youseff,Mr. Gerious Youseff (CHE),131.2,41.36,587.829,134.0581,711.2,785.56,0.48780487804878053,1.5473887814313347,3.1721470019342357,1.8789144050104385,Overweight,0.1634420697412823,0.08998875140607424,0.9164948453608248,0.4036111111111111,17.35817187426054,-2.8281718742605424,Fair Value,True,False,False,11.61474358974359,-1.9123210868733267,0.36408093048828305
"Cohen, Mr. Gurshon ""Gus""",CHE,4.89,7.5,41.6,14.4,53,23.69,48.3,90.0,203.4,98.0,8.51,Cohen,Mr. Gurshon Gus,Mr. Gurshon Gus Cohen,Mr. Gurshon Gus Cohen (CHE),108.0,36.675,479.21999999999997,115.8441,362.25,599.0400000000001,0.5208333333333334,1.5337423312883436,2.94478527607362,2.1634615384615383,Normal,0.1761904761904762,0.15527950310559008,0.5366666666666666,0.16056603773584904,9.62832630310627,-1.1183263031062705,Fair Value,True,False,False,11.61474358974359,-1.9123210868733267,0.36408093048828305
"Backstrom, Mr. Karl Alfred",CHE,4.5,9.2,40.7,13.7,72,25.38,61.8,90.0,198.7,100.2,10.64,Backstrom,Mr. Karl Alfred,Mr. Karl Alfred Backstrom,Mr. Karl Alfred Backstrom (CHE),126.03999999999998,41.4,450.90000000000003,114.21,568.56,557.59,0.6715328467153284,2.0444444444444443,3.0444444444444443,2.211302211302211,Overweight,0.17216828478964402,0.1488673139158576,0.6866666666666666,0.14777777777777779,12.198595150657567,-1.5585951506575668,Fair Value,True,False,False,11.61474358974359,-1.9123210868733267,0.36408093048828305
"Albimona, Mr. Nassef Cassem",CHE,4.84,8.3,46.3,15.9,39,22.68,43.0,74.0,187.1,79.4,7.06,Albimona,Mr. Nassef Cassem,Mr. Nassef Cassem Albimona,Mr. Nassef Cassem Albimona (CHE),131.97000000000003,40.172000000000004,384.296,109.7712,356.90000000000003,736.17,0.5220125786163522,1.7148760330578514,3.285123966942149,1.9438444924406049,Normal,0.1641860465116279,0.1930232558139535,0.581081081081081,0.181025641025641,8.619257792586131,-1.5592577925861315,Fair Value,True,False,False,11.61474358974359,-1.9123210868733267,0.36408093048828305
"Blank, Mr. Henry",CHE,4.13,8.9,40.3,13.5,61,23.36,61.1,82.0,196.6,90.3,8.87,Blank,Mr. Henry,Mr. Henry Blank,Mr. Henry Blank (CHE),120.15,36.757,372.93899999999996,96.4768,543.7900000000001,544.05,0.6592592592592593,2.1549636803874095,3.2687651331719128,2.2332506203473947,Normal,0.14517184942716857,0.14566284779050737,0.7451219512195122,0.14540983606557376,12.065321951154909,-3.1953219511549094,Overvalued,True,False,False,11.61474358974359,-1.9123210868733267,0.36408093048828305
"Ali, Mr. Ahmed",LIV,4.87,7.4,43.5,15.0,49,22.44,43.8,72.0,186.1,77.7,7.88,Ali,Mr. Ahmed,Mr. Ahmed Ali,Mr. Ahmed Ali (LIV),111.0,36.038000000000004,378.399,109.28280000000001,324.12,652.5,0.49333333333333335,1.5195071868583163,3.080082135523614,2.0689655172413794,Normal,0.17990867579908676,0.16894977168949774,0.6083333333333333,0.16081632653061223,8.77157002058917,-0.8915700205891701,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Perkin, Mr. John Henry",LIV,4.82,6.4,44.3,14.8,35,22.57,54.2,76.0,192.8,83.9,9.2,Perkin,Mr. John Henry,Mr. John Henry Perkin,Mr. John Henry Perkin (LIV),94.72000000000001,30.848000000000003,404.398,108.7874,346.88000000000005,655.64,0.43243243243243246,1.3278008298755186,3.0705394190871367,2.0316027088036117,Normal,0.16974169741697415,0.11808118081180811,0.7131578947368421,0.26285714285714284,10.75162898462869,-1.5516289846286906,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Givard, Mr. Hans Kristensen",LIV,4.73,6.7,42.8,14.9,8,19.81,41.8,70.0,195.2,75.5,7.19,Givard,Mr. Hans Kristensen,Mr. Hans Kristensen Givard,Mr. Hans Kristensen Givard (LIV),99.83,31.691000000000003,357.115,93.7013,280.06,637.72,0.44966442953020136,1.416490486257928,3.150105708245243,2.1028037383177574,Normal,0.17200956937799045,0.16028708133971292,0.5971428571428571,0.89875,8.39078945058157,-1.2007894505815697,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Kiernan, Mr. Philip",LIV,4.55,5.55,42.6,14.4,106,21.19,34.1,57.0,169.1,60.6,6.06,Kiernan,Mr. Philip,Mr. Philip Kiernan,Mr. Philip Kiernan (LIV),79.92,25.252499999999998,275.73,96.4145,189.255,613.44,0.38541666666666663,1.2197802197802199,3.164835164835165,2.112676056338028,Normal,0.17771260997067448,0.1627565982404692,0.5982456140350877,0.057169811320754715,6.9247842560523125,-0.8647842560523129,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Jacobsohn, Mr. Sidney Samuel",LIV,4.71,7.2,43.6,14.0,32,20.39,30.5,67.0,186.6,71.0,5.63,Jacobsohn,Mr. Sidney Samuel,Mr. Sidney Samuel Jacobsohn,Mr. Sidney Samuel Jacobsohn (LIV),100.8,33.912,334.41,96.0369,219.6,610.4,0.5142857142857143,1.5286624203821657,2.9723991507431,2.0642201834862384,Normal,0.18459016393442623,0.2360655737704918,0.4552238805970149,0.1759375,6.239379230038633,-0.6093792300386331,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Harris, Mr. Walter",LIV,4.93,7.3,46.2,15.1,41,21.12,34.0,67.0,184.4,71.8,6.59,Harris,Mr. Walter,Mr. Walter Harris,Mr. Walter Harris (LIV),110.22999999999999,35.989,353.974,104.1216,248.2,697.62,0.48344370860927155,1.4807302231237323,3.0628803245436105,1.948051948051948,Normal,0.1938235294117647,0.21470588235294116,0.5074626865671642,0.16073170731707317,6.905745227551932,-0.3157452275519326,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Sunderland, Mr. Victor Francis",LIV,5.21,7.5,47.5,16.5,20,21.89,46.7,70.0,187.3,76.8,9.5,Sunderland,Mr. Victor Francis,Mr. Victor Francis Sunderland,Mr. Victor Francis Sunderland (LIV),123.75,39.075,400.128,114.04690000000001,350.25,783.75,0.45454545454545453,1.4395393474088292,3.166986564299424,1.894736842105263,Normal,0.20342612419700212,0.16059957173447537,0.6671428571428571,0.475,9.32370184710019,0.17629815289980932,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Bracken, Mr. James H",LIV,5.09,8.9,46.3,15.4,44,29.53875,71.1,88.0,185.1,102.7,13.97,Bracken,Mr. James H,Mr. James H Bracken,Mr. James H Bracken (LIV),137.06,45.301,522.743,150.3522375,632.79,713.02,0.577922077922078,1.7485265225933204,3.0255402750491163,1.9438444924406049,Overweight,0.19648382559774968,0.12517580872011252,0.8079545454545454,0.3175,13.969224801192905,0.0007751988070960891,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Green, Mr. George Henry",LIV,5.11,9.6,48.2,16.7,103,27.39,65.9,83.0,185.5,94.25,11.66,Green,Mr. George Henry,Mr. George Henry Green,Mr. George Henry Green (LIV),160.32,49.056000000000004,481.6175,139.96290000000002,632.64,804.94,0.5748502994011976,1.8786692759295498,3.2681017612524457,1.867219917012448,Overweight,0.17693474962063732,0.14567526555386948,0.7939759036144579,0.11320388349514564,12.979195319173149,-1.319195319173149,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Nenkoff, Mr. Christo",LIV,4.94,6.3,45.7,15.5,50,23.11,34.3,74.0,184.9,79.0,6.43,Nenkoff,Mr. Christo,Mr. Christo Nenkoff,Mr. Christo Nenkoff (LIV),97.64999999999999,31.122,390.26000000000005,114.16340000000001,216.08999999999997,708.35,0.4064516129032258,1.2753036437246963,3.137651821862348,1.9693654266958422,Normal,0.18746355685131197,0.1836734693877551,0.4635135135135135,0.1286,6.962862313053072,-0.5328623130530721,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Hoyt, Mr. Frederick Maxfield",LIV,4.87,6.3,45.8,16.1,41,21.75,34.6,62.0,175.0,66.6,6.99,Hoyt,Mr. Frederick Maxfield,Mr. Frederick Maxfield Hoyt,Mr. Frederick Maxfield Hoyt (LIV),101.43,30.681,324.342,105.9225,217.98,737.38,0.3913043478260869,1.2936344969199178,3.3059548254620124,1.9650655021834063,Normal,0.20202312138728323,0.18208092485549132,0.5580645161290323,0.1704878048780488,7.019979398554212,-0.029979398554211834,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
